"customer_id","first_name","last_name","email","phone","city","postal_code","registration_date","marketing_channel","loyalty_member","birth_date"
1284,Borys,Pakosz,borys.pakosz@gmail.com,+48564427073,Wrocław,"26-437","2026-06-11",Influencer,false,1973-06-22
1287,Tymoteusz,Gajowiak,tymoteusz.gajowiak@gmail.com,+48425060140,Radom,"09-124","2025-10-18",Meta Ads,true,1970-02-10
1289,Monika,Pabis,monika.pabis@wp.pl,+48654270066,Gorzów Wielkopolski,"75-042","2024-09-24",Organic,true,1962-08-30
1290,Albert,Gabryszak,albert.gabryszak@wp.pl,+48545637934,Gorzów Wielkopolski,"21-017","2026-02-25",Meta Ads,false,2002-03-20
1291,Maksymilian,Anders,maksymilian.anders@gmail.com,+48497008087,Suwałki,"01-184","2026-05-20",Newsletter,true,2004-09-06
1293,Lidia,Rakus,lidia.rakus@interia.pl,+48399491134,Poznań,"17-212","2024-11-05",Referral,false,1963-03-07
1294,Jeremi,Sznura,jeremi.sznura@gmail.com,+48685915608,Warszawa,"58-422","2025-06-24",Influencer,false,1968-04-10
1298,Eryk,Pyć,eryk.pyć@gmail.com,+48568483273,Gdańsk,"68-098","2024-11-22",Referral,true,1988-05-25
1299,Rozalia,Kierat,rozalia.kierat@wp.pl,+48839716576,Konin,"29-476","2024-09-07",Influencer,false,1996-06-03
1300,Nikodem,Klimko,nikodem.klimko@gmail.com,+48729137019,Opole,"07-199","2026-03-15",Google Ads,true,1961-07-26
1301,Krystian,Woronko,krystian.woronko@wp.pl,+48497442908,Warszawa,"61-510","2024-11-06",Organic,false,1964-12-09
686,Monika,Jankowicz,monika.jankowicz@gmail.com,+48972326255,Łódź,"09-268","2025-10-22",Meta Ads,true,1990-04-23
1302,Aleksander,Piórek,aleksander.piórek@onet.pl,+48647418841,Warszawa,"83-373","2025-11-13",Newsletter,false,1970-09-14
1276,Maciej,Plebanek,maciej.plebanek@gmail.com,+48946529828,Gdańsk,"16-217","2026-04-06",Influencer,true,1998-05-16
1278,Krystian,Bawoł,krystian.bawoł@interia.pl,+48239674047,Opole,"75-239","2025-05-06",Organic,false,2004-08-11
1279,Piotr,Mycek,piotr.mycek@onet.pl,+48518199071,Bydgoszcz,"19-501","2025-01-28",Google Ads,false,1990-04-01
1280,Natasza,Pawela,natasza.pawela@gmail.com,+48303079176,Warszawa,"06-249","2025-07-02",Meta Ads,false,1992-10-06
1281,Adrian,Makieła,adrian.makieła@interia.pl,+48231955209,Elbląg,"23-648","2024-10-09",Meta Ads,false,1958-03-30
1282,Norbert,Grześków,norbert.grześków@gmail.com,+48770204205,Częstochowa,"13-468","2026-07-02",Organic,false,1987-12-28
1304,Agnieszka,Andrzejuk,agnieszka.andrzejuk@gmail.com,+48083027840,Warszawa,"14-759","2024-12-02",Influencer,false,1958-05-17
1305,Julita,Balas,julita.balas@wp.pl,+48637119189,Radom,"21-805","2025-12-06",Organic,false,1957-02-18
1306,Ida,Fulara,ida.fulara@wp.pl,+48095941274,Warszawa,"10-917","2024-10-12",Meta Ads,false,1968-01-25
1309,Marek,Piechura,marek.piechura@wp.pl,+48849054552,Warszawa,"53-891","2026-01-25",Meta Ads,false,1966-03-11
1310,Borys,Gowin,borys.gowin@wp.pl,+48646194023,Poznań,"61-600","2025-03-30",Google Ads,false,1981-04-08
1312,Kajetan,Księżyk,kajetan.księżyk@gmail.com,+48862795787,Wrocław,"48-140","2025-11-17",Meta Ads,false,1979-11-09
1313,Eryk,Siedlarz,eryk.siedlarz@gmail.com,+48355836901,Radom,"46-999","2024-12-27",Meta Ads,false,1969-11-21
1314,Józef,Jonczyk,józef.jonczyk@wp.pl,+48703929584,Warszawa,"05-709","2026-01-25",Meta Ads,false,1985-09-25
20,Krzysztof,Łodyga,krzysztof.łodyga@gmail.com,+48452982688,Kielce,"11-096","2025-03-30",Meta Ads,false,1978-06-26
42,Emil,Mzyk,emil.mzyk@o2.pl,+48852932191,Kielce,"99-141","2026-06-09",Newsletter,false,1996-02-05
715,Bianka,Poreda,bianka.poreda@gmail.com,+48517951851,Białystok,"75-495","2025-06-07",Meta Ads,true,2004-08-02
26,Artur,Jachimczak,artur.jachimczak@gmail.com,+48478105865,Łódź,"14-359","2025-04-27",Meta Ads,false,2000-05-26
716,Kajetan,Bednarowicz,kajetan.bednarowicz@gmail.com,+48352949656,Kraków,"75-178","2025-11-08",Organic,false,1994-04-24
717,Hubert,Hanc,hubert.hanc@wp.pl,+48303293373,Wrocław,"50-674","2026-02-16",Google Ads,false,1987-06-04
718,Kazimierz,Krępa,kazimierz.krępa@gmail.com,+48725691478,Kielce,"50-429","2024-11-14",Meta Ads,false,2007-07-06
719,Witold,Kapciak,witold.kapciak@o2.pl,+48036314549,Wrocław,"51-987","2026-07-31",Meta Ads,false,1973-10-07
720,Gustaw,Pezda,gustaw.pezda@gmail.com,+48807561915,Piła,"18-142","2026-05-06",Organic,false,1977-06-21
1315,Konstanty,Engel,konstanty.engel@gmail.com,+48489098998,Warszawa,"15-873","2025-03-23",Influencer,false,1980-04-08
120,Marcelina,Juraszczyk,marcelina.juraszczyk@onet.pl,+48710301572,Rzeszów,"62-647","2024-09-16",Google Ads,false,1965-04-03
123,Maciej,Piotrowiak,maciej.piotrowiak@interia.pl,+48370128385,Warszawa,"40-528","2025-05-21",Organic,false,1976-09-13
125,Rafał,Koleśnik,rafał.koleśnik@gmail.com,+48661136085,Suwałki,"46-883","2026-02-06",Meta Ads,false,1996-12-24
128,Natan,Lenda,natan.lenda@interia.pl,+48594694317,Kraków,"64-709","2025-03-07",Google Ads,false,1981-12-18
1320,Przemysław,Kolendo,przemysław.kolendo@gmail.com,+48682280228,Szczecin,"61-858","2025-06-16",Organic,false,1980-02-14
1321,Bartek,Jarmużek,bartek.jarmużek@wp.pl,+48143313941,Białystok,"55-754","2025-02-08",Google Ads,false,2001-11-04
1322,Witold,Job,witold.job@gmail.com,+48256673398,Warszawa,"56-594","2026-02-27",Meta Ads,false,1967-05-20
1323,Tola,Szurek,tola.szurek@gmail.com,+48601280765,Warszawa,"74-920","2025-02-22",Meta Ads,true,1955-11-12
1324,Aleksander,Tatarek,aleksander.tatarek@gmail.com,+48029715879,Zielona Góra,"61-752","2026-05-16",Referral,true,1996-05-01
1325,Filip,Wójt,filip.wójt@o2.pl,+48706002278,Opole,"68-404","2026-05-21",Organic,false,1980-12-30
1326,Oskar,Pikor,oskar.pikor@o2.pl,+48199135912,Olsztyn,"64-247","2024-12-15",Referral,true,1959-12-31
1327,Bartek,Kurz,bartek.kurz@gmail.com,+48096581095,Kielce,"94-417","2025-11-13",Meta Ads,false,2005-12-10
1328,Adrian,Andruszko,adrian.andruszko@gmail.com,+48552807649,Gdynia,"38-245","2024-11-20",Google Ads,false,1989-12-02
1329,Tomasz,Oleszko,tomasz.oleszko@gmail.com,+48986131619,Olsztyn,"62-686","2025-05-14",Influencer,false,1971-10-02
1330,Róża,Szwaj,róża.szwaj@wp.pl,+48744609572,Zielona Góra,"74-766","2025-12-08",Organic,false,1986-07-13
1332,Olga,Bareja,olga.bareja@gmail.com,+48958375644,Gdynia,"48-642","2025-11-21",Meta Ads,false,1980-03-15
731,Gustaw,Węgrzynowicz,gustaw.węgrzynowicz@o2.pl,+48859307778,Łódź,"97-555","2025-12-16",Google Ads,false,1957-04-22
1333,Jakub,Stoltman,jakub.stoltman@gmail.com,+48702544010,Warszawa,"81-073","2025-03-09",Organic,false,1975-12-29
1334,Józef,Osman,józef.osman@wp.pl,+48679050295,Warszawa,"05-304","2025-05-22",Meta Ads,false,1978-03-03
1336,Nikodem,Szlachcic,nikodem.szlachcic@gmail.com,+48272243444,Warszawa,"88-083","2025-12-05",Google Ads,false,1988-06-24
1339,Roksana,Graban,roksana.graban@gmail.com,+48993135784,Kraków,"06-375","2025-02-18",Referral,true,1975-01-06
737,Mikołaj,Sus,mikołaj.sus@gmail.com,+48601693436,Łódź,"96-258","2025-08-08",Google Ads,false,1966-05-11
1337,Józef,Miętka,józef.miętka@wp.pl,+48202640090,Poznań,do weryf,"2025-09-13",Influencer,false,2005-09-12
1349,Wiktor,Kulisz,wiktor.kulisz@gmail.com,+48341510999,Gorzów Wielkopolski,"59-090","2026-05-18",Organic,false,1959-11-05
1441,Sara,Twardosz,sara.twardosz@wp.pl,+48133422343,Warszawa,"71-418","2025-09-22",Organic,true,1970-12-30
1350,Kajetan,Majorczyk,kajetan.majorczyk@gmail.com,+48310515688,Poznań,"10-112","2024-09-09",Meta Ads,false,1964-04-29
1353,Rozalia,Broś,rozaliabroś@gmail.com,+48236214686,Wrocław,"61-356","2025-04-12",Newsletter,false,1977-11-11
1356,Elżbieta,Pytko,elżbieta.pytko@wp.pl,+48241155438,Poznań,"84-662","2025-10-27",Organic,false,1997-04-19
1357,Ada,Wandas,ada.wandas@wp.pl,+48827807930,Gdańsk,"86-714","2025-10-08",Google Ads,false,1983-09-11
1358,Krystyna,Ślebioda,krystyna.ślebioda@gmail.com,+48231487491,Gdańsk,"59-312","2024-12-02",Referral,false,1985-08-29
1359,Norbert,Nazar,norbert.nazar@gmail.com,+48783939555,Białystok,"34-233","2025-06-04",Newsletter,false,1981-04-05
1360,Stefan,Duras,stefan.duras@wp.pl,+48665817418,Warszawa,"07-152","2025-11-16",Organic,true,1974-04-24
1361,Agnieszka,Szóstak,agnieszka.szóstak@wp.pl,+48845695330,Zielona Góra,"80-947","2026-01-12",Newsletter,true,1964-02-12
1362,Julita,Suchoń,julita.suchoń@o2.pl,+48879760421,Warszawa,"24-997","2024-09-17",Meta Ads,false,1964-11-20
1363,Marcin,Jereczek,marcin.jereczek@gmail.com,+48741435899,Szczecin,"31-120","2026-06-11",Organic,true,1957-10-10
1364,Alex,Lizurej,alex.lizurej@wp.pl,+48503325013,Częstochowa,"17-452","2024-12-28",Newsletter,false,1969-05-25
1365,Daniel,Hendzel,daniel.hendzel@interia.pl,+48001064011,Warszawa,"72-725","2025-01-26",Meta Ads,false,1957-06-07
1366,Alex,Jonak,alex.jonak@wp.pl,+48348512953,Kraków,"19-382","2025-02-01",Google Ads,false,1979-05-13
1342,Malwina,Wojniak,malwina.wojniak@gmail.com,+48337193024,Lublin,"97-595","2024-09-26",Influencer,false,2001-10-07
1343,Nikodem,Szumacher,nikodem.szumacher@gmail.com,+48073878646,Warszawa,"96-780","2025-04-06",Organic,false,1967-07-18
1344,Maks,Władyka,maks.władyka@interia.pl,+48734632570,Kraków,"35-516","2026-03-30",Newsletter,false,1991-08-25
1345,Jacek,Bruzda,jacek.bruzda@gmail.com,+48184012782,Radom,"09-382","2026-05-16",Meta Ads,false,1973-11-22
761,Wiktor,Janczarek,wiktor.janczarek@gmail.com,+48522047089,Łódź,"86-645","2026-03-01",Google Ads,false,1996-08-05
1347,Ewelina,Franaszek,ewelina.franaszek@wp.pl,+48361631556,Olsztyn,"69-922","2025-07-05",Referral,true,1971-01-31
721,Ida,Harasimiuk,ida.harasimiuk@gmail.com,+48260065002,Bydgoszcz,"90-561","2025-02-28",Google Ads,false,2001-03-19
722,Bianka,Mitera,bianka.mitera@interia.pl,+48547132402,Radom,"28-206","2026-03-29",Google Ads,false,1966-09-16
704,Lidia,Sobieszczyk,lidia.sobieszczyk@o2.pl,+48484739377,Wrocław,"85-373","2025-11-14",Newsletter,false,1993-07-16
705,Oliwier,Karyś,oliwier.karyś@gmail.com,+48306714163,Radom,"98-675","2025-12-02",Referral,false,1967-05-07
1348,Leonard,Potok,leonard.potok@o2.pl,+48318543839,Kraków,"87-969","2024-09-14",Organic,false,1992-05-03
1351,Kamil,Duchnik,kamil.duchnik@o2.pl,+48754136339,Warszawa,"19-509","2026-07-09",Referral,false,1963-07-28
1367,Miłosz,Oleksak,miłosz.oleksak@gmail.com,+48505659495,Białystok,"39-125","2024-09-18",Google Ads,false,2004-05-18
1368,Olga,Chorążewicz,olga.chorążewicz@gmail.com,+48933777310,Konin,"99-149","2024-11-12",Meta Ads,false,2005-10-30
1369,Alex,Herbut,alex.herbut@gmail.com,+48565069851,Kraków,"01-994","2026-08-06",Organic,false,1994-09-26
1370,Dorota,Bogaczyk,dorota.bogaczyk@wp.pl,+48700497513,Warszawa,"83-723","2025-03-04",Meta Ads,false,1971-04-05
1372,Sylwia,Klus,sylwia.klus@gmail.com,+48606376367,Opole,"57-347","2024-11-21",Google Ads,true,1992-02-14
1374,Oliwier,Labudda,oliwier.labudda@o2.pl,+48760003595,Kielce,"04-412","2026-04-24",Organic,false,1988-04-28
1376,Eryk,Kazubek,eryk.kazubek@gmail.com,+48100339314,Szczecin,"68-228","2024-09-14",Meta Ads,true,1997-01-01
1377,Konstanty,Mysiak,konstanty.mysiak@o2.pl,+48717834753,Lublin,"03-086","2024-12-21",Organic,false,1984-02-18
1378,Adrianna,Przewłoka,adrianna.przewłoka@wp.pl,+48603490239,Kielce,"86-981","2024-10-09",Organic,true,1960-03-23
780,Ida,Dorociak,ida.dorociak@interia.pl,+48446770380,Łódź,"21-189","2025-09-06",Referral,false,1967-04-19
121,Łukasz,Pakosz,łukasz.pakosz@gmail.com,+48179650434,Częstochowa,do weryf,"2026-02-01",Referral,false,2005-08-10
134,Maks,Jantos,maks.jantos@wp.pl,+48441722044,Olsztyn,"56-282","2025-10-31",Organic,false,1989-06-27
135,Adam,Drabczyk,adam.drabczyk@interia.pl,+48535087899,Lublin,"86-653","2025-05-03",Referral,false,1977-02-14
136,Ida,Kara,ida.kara@gmail.com,+48291401939,Warszawa,"96-696","2025-06-04",Organic,false,1964-01-28
137,Antoni,Boguta,antoniboguta@wp.pl,+48116017256,Warszawa,"78-695","2025-10-12",Google Ads,true,1997-01-02
139,Dariusz,Kucab,dariusz.kucab@gmail.com,+48599745908,Suwałki,"50-973","2024-10-19",Organic,false,1985-08-29
140,Marcin,Stachewicz,marcin.stachewicz@o2.pl,+48915747624,Warszawa,"58-972","2026-05-29",Meta Ads,false,1975-04-04
1379,Ida,Kandora,ida.kandora@gmail.com,+48342367194,Katowice,"25-503","2024-11-03",Newsletter,false,1972-06-08
770,Wojciech,Hallmann,wojciech.hallmann@gmail.com,+48478391142,Łódź,"65-109","2024-11-21",Organic,true,1970-12-15
1380,Apolonia,Wołczyk,apolonia.wołczyk@gmail.com,+48852581688,Katowice,"86-370","2025-06-11",Referral,true,1976-08-31
1382,Mieszko,Wojtaszczyk,mieszko.wojtaszczyk@gmail.com,+48105983006,Kraków,"40-457","2025-09-21",Google Ads,false,2001-12-07
1385,Kaja,Klus,kaja.klus@wp.pl,+48261043818,Wrocław,"54-143","2026-05-27",Newsletter,false,1999-11-17
1386,Dawid,Szymajda,dawid.szymajda@onet.pl,+48445700177,Warszawa,"27-311","2025-10-11",Meta Ads,false,1980-10-01
788,Norbert,Kuczaj,norbert.kuczaj@interia.pl,+48816834194,Łódź,"75-157","2025-01-21",Meta Ads,false,1985-07-27
1387,Anna Maria,Giezek,anna maria.giezek@wp.pl,+48167680032,Kraków,"09-956","2025-04-18",Meta Ads,false,2006-06-25
1388,Albert,Janasik,albert.janasik@gmail.com,+48768903762,Radom,"01-420","2025-05-16",Meta Ads,true,1989-06-14
1389,Jeremi,Kazior,jeremi.kazior@gmail.com,+48670417320,Warszawa,"23-570","2025-06-06",Meta Ads,false,1980-02-02
1390,Nicole,Tatarczuk,nicole.tatarczuk@wp.pl,+48991791946,Gorzów Wielkopolski,"18-205","2026-01-05",Meta Ads,true,1965-06-14
797,Dorota,Uzar,dorota.uzar@gmail.com,+48426045178,Łódź,"04-833","2024-09-22",Meta Ads,true,1986-06-08
1391,Fryderyk,Bartoś,fryderykbartoś@gmail.com,+48846378056,Wrocław,"71-503","2025-07-17",Google Ads,false,1957-10-31
1393,Marcelina,Dzierwa,marcelina.dzierwa@wp.pl,+48900873300,Kraków,"04-811","2026-07-16",Google Ads,false,1955-09-22
1394,Błażej,Morka,błażej.morka@o2.pl,+48551245891,Poznań,"82-855","2025-04-22",Influencer,true,1989-05-02
1395,Marcel,Kala,marcel.kala@gmail.com,+48659848265,Poznań,"86-915","2025-10-09",Organic,false,1970-11-04
803,Tadeusz,Dorna,tadeusz.dorna@wp.pl,+48226057434,Łódź,"79-701","2025-11-28",Google Ads,false,1964-05-20
1396,Kajetan,Kloch,kajetan.kloch@wp.pl,+48572439828,Warszawa,"89-661","2024-11-21",Meta Ads,false,1968-07-26
1397,Ignacy,Dulemba,ignacy.dulemba@wp.pl,+48084405717,Poznań,"36-505","2024-12-08",Referral,false,2008-04-18
1398,Krzysztof,Stąpór,krzysztof.stąpór@onet.pl,+48217652104,Częstochowa,"96-371","2025-06-30",Meta Ads,false,1986-05-23
1403,Mikołaj,Wiesiołek,mikołaj.wiesiołek@gmail.com,+48469847719,Gorzów Wielkopolski,"47-430","2025-11-17",Newsletter,false,1989-04-26
1375,Borys,Krzan,borys.krzan@onet.pl,+48810514554,Szczecin,do weryf,"2025-02-01",Meta Ads,false,1972-11-22
1383,Dawid,Maruszczak,dawid.maruszczak@gmail.com,+48652896441,Opole,do weryf,"2025-02-16",Meta Ads,false,1979-02-20
1419,Julian,Sudak,julian.sudak@onet.pl,+48902164134,Kraków,"30-315","2026-03-26",Meta Ads,false,1962-03-28
1420,Adrian,Gąbka,adrian.gąbka@onet.pl,+48142416466,Poznań,"55-708","2025-03-22",Google Ads,false,1996-01-14
1421,Kamil,Brańka,kamil.brańka@o2.pl,+48286985386,Warszawa,"03-794","2025-08-23",Newsletter,true,1981-04-05
1423,Ida,Apanowicz,ida.apanowicz@gmail.com,+48033708459,Warszawa,"08-481","2025-06-06",Meta Ads,true,1961-11-24
1424,Iwo,Andrzejuk,iwo.andrzejuk@gmail.com,+48042788497,Warszawa,"09-309","2025-01-04",Meta Ads,false,1990-12-23
1425,Patryk,Derek,patryk.derek@gmail.com,+48541294951,Suwałki,"16-943","2024-11-26",Newsletter,true,1987-06-29
1426,Julianna,Pagacz,julianna.pagacz@gmail.com,+48983757851,Warszawa,"24-687","2024-12-24",Meta Ads,false,1974-03-24
819,Ignacy,Węgrzyk,ignacy.węgrzyk@gmail.com,+48811065693,Łódź,"30-425","2025-02-27",Newsletter,false,1998-08-03
1427,Tomasz,Kujawiak,tomasz.kujawiak@gmail.com,+48653333449,Warszawa,"96-965","2024-10-12",Google Ads,false,1970-04-18
1430,Elżbieta,Fabiańczyk,elżbieta.fabiańczyk@gmail.com,+48769953254,Warszawa,"02-542","2025-11-02",Meta Ads,false,1967-02-04
1431,Eryk,Ziętal,eryk.ziętal@gmail.com,+48560051009,Rzeszów,"22-924","2025-03-05",Meta Ads,false,1995-07-24
1432,Jan,Ragus,jan.ragus@wp.pl,+48259237379,Wrocław,"13-947","2026-07-11",Influencer,false,1966-12-09
1433,Dorota,Kozień,dorota.kozień@wp.pl,+48041876489,Szczecin,"91-487","2024-12-23",Google Ads,true,1975-01-07
706,Cyprian,Kreczmer,cyprian.kreczmer@o2.pl,+48174189108,Suwałki,"82-988","2024-11-21",Google Ads,false,1997-12-28
707,Krystyna,Koźlak,krystyna.koźlak@interia.pl,+48564777051,Białystok,"48-719","2026-07-18",Newsletter,false,1961-03-25
709,Kalina,Łuczkiewicz,kalina.łuczkiewicz@onet.pl,+48809993805,Poznań,"33-626","2026-02-09",Meta Ads,false,1965-12-23
723,Aleks,Klebba,aleks.klebba@interia.pl,+48740329825,Wrocław,"45-944","2025-09-17",Google Ads,false,1991-03-26
47,Justyna,Wiatrak,justyna.wiatrak@o2.pl,+48932057193,Łódź,"59-944","2025-11-24",Newsletter,false,1959-09-21
724,Kajetan,Makoś,kajetan.makoś@onet.pl,+48710833878,Olsztyn,"70-711","2025-07-22",Organic,false,1989-05-08
725,Oliwier,Majtczak,oliwier.majtczak@wp.pl,+48342636270,Poznań,"46-576","2025-03-03",Influencer,false,1981-01-20
726,Anita,Małż,anita.małż@onet.pl,+48543056276,Białystok,"91-428","2025-10-14",Google Ads,false,1991-05-01
728,Dominik,Orkisz,dominik.orkisz@o2.pl,+48756188110,Kraków,"49-149","2025-06-02",Organic,false,1958-05-29
729,Adam,Zieniewicz,adam.zieniewicz@gmail.com,+48254961964,Elbląg,"35-769","2025-11-09",Meta Ads,false,1997-03-25
730,Stefan,Ograbek,stefan.ograbek@gmail.com,+48194541367,Piła,"33-150","2025-12-11",Newsletter,false,2000-01-31
733,Melania,Kosznik,melania.kosznik@o2.pl,+48964882257,Radom,"29-761","2026-04-07",Organic,false,1989-11-22
1434,Julianna,Pawlukiewicz,julianna.pawlukiewicz@gmail.com,+48785892337,Elbląg,"57-690","2025-04-10",Meta Ads,true,2006-05-11
1437,Jędrzej,Topa,jędrzej.topa@gmail.com,+48020723637,Gdańsk,"60-113","2026-04-15",Google Ads,true,1983-02-21
1438,Anastazja,Maciejczuk,anastazja.maciejczuk@gmail.com,+48512434010,Białystok,"47-722","2024-09-03",Organic,true,1970-11-15
830,Grzegorz,Markiel,grzegorz.markiel@gmail.com,+48071365942,Łódź,"85-524","2024-09-07",Newsletter,false,1969-08-12
1439,Maciej,Malarczyk,maciej.malarczyk@gmail.com,+48160633023,Konin,"42-506","2026-06-28",Meta Ads,false,1961-09-23
1442,Marianna,Walus,marianna.walus@interia.pl,+48241962478,Konin,"09-917","2025-10-23",Google Ads,false,2000-03-04
1405,Igor,Jagiełka,igor.jagiełka@gmail.com,+48062078825,Gdańsk,"25-785","2025-05-11",Google Ads,false,1988-11-18
1407,Jędrzej,Pudełek,jędrzej.pudełek@wp.pl,+48096640235,Warszawa,"88-820","2025-10-01",Meta Ads,true,1971-07-21
1409,Julian,Fikus,julian.fikus@gmail.com,+48901848691,Elbląg,"18-531","2024-10-02",Newsletter,false,1970-07-05
1410,Ada,Zugaj,ada.zugaj@gmail.com,+48454289807,Wrocław,"44-944","2025-07-14",Google Ads,false,2003-11-13
1411,Paweł,Lisak,paweł.lisak@interia.pl,+48372972700,Warszawa,"20-516","2026-03-04",Influencer,false,1967-04-25
1412,Rafał,Jezior,rafał.jezior@o2.pl,+48667767045,Olsztyn,"72-629","2025-11-19",Influencer,false,1992-02-23
141,Sara,Fuławka,sara.fuławka@wp.pl,+48027907574,Kraków,"10-588","2024-10-13",Organic,true,1962-11-22
130,Kornelia,Plona,kornelia.plona@gmail.com,+48408747516,Warszawa,"24-559","2025-10-13",Google Ads,false,1971-03-02
131,Paweł,Kwinta,paweł.kwinta@gmail.com,+48661155972,Warszawa,"42-677","2024-11-05",Meta Ads,false,1971-04-07
133,Sara,Wojtaszczyk,sara.wojtaszczyk@gmail.com,+48688093060,Kraków,"58-044","2025-12-15",Google Ads,false,1994-02-12
143,Oliwier,Para,oliwier.para@wp.pl,+48641069053,Poznań,"95-191","2026-06-02",Organic,false,1982-01-16
144,Tobiasz,Mordal,tobiasz.mordal@gmail.com,+48578919879,Suwałki,"16-269","2025-02-24",Newsletter,false,1996-09-01
1418,Antoni,Tadych,antoni.tadych@o2.pl,+48782913438,Poznań,"16-228","2025-12-25",Google Ads,true,1962-06-01
1443,Lidia,Stachewicz,lidia.stachewicz@onet.pl,+48259900638,Warszawa,"48-184","2025-11-26",Organic,true,1956-04-09
1444,Marika,Kudra,marika.kudra@wp.pl,+48409746648,Wrocław,"14-406","2025-05-02",Google Ads,true,1978-10-24
1445,Karol,Murach,karol.murach@gmail.com,+48511544846,Kraków,"19-405","2025-11-03",Newsletter,true,1976-10-29
1446,Tola,Grab,tola.grab@gmail.com,+48156248490,Kraków,"95-948","2024-10-11",Organic,true,2002-11-23
854,Miłosz,Śleziak,miłosz.śleziak@gmail.com,+48393772799,Łódź,"28-521","2025-03-08",Google Ads,false,1976-10-28
1447,Alan,Bobak,alan.bobak@gmail.com,+48777684032,Olsztyn,"47-999","2024-10-27",Meta Ads,true,1966-02-23
857,Tomasz,Wizner,tomasz.wizner@o2.pl,+48167040711,Łódź,"19-483","2025-12-08",Newsletter,false,2004-08-31
1448,Ksawery,Lichoń,ksawery.lichoń@wp.pl,+48913900326,Gdańsk,"52-126","2025-07-23",Newsletter,false,1967-12-09
1449,Kaja,Wabik,kaja.wabik@wp.pl,+48364927233,Poznań,"64-286","2025-10-25",Influencer,false,1996-02-18
1452,Olga,Nowotka,olga.nowotka@gmail.com,+48821968913,Opole,"66-286","2026-03-13",Meta Ads,false,1963-05-29
